0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,15

3,0

0,0

1,0

2,1
